Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Cluster420	2.28501292573847e-09	3.7495088438065235e-09	0.271124169291567
Cluster293	2.4115071638818526e-09	3.9961558194842376e-09	0.2731024428730493
Cluster112	2.2892261812900017e-09	3.797774891575495e-09	0.27332722606383864
Cluster297	2.5560735177594715e-09	4.270772067280169e-09	0.2747518959391182
Cluster313	2.3218990394168305e-09	3.904732280691515e-09	0.2760430068048211
Cluster316	2.3335734818536258e-09	3.9414530692114674e-09	0.2769054792386797
Cluster299	2.4388526092806833e-09	4.1333217847513346e-09	0.2775796923969971
Cluster233	2.062891728453706e-09	3.5259456152590273e-09	0.27925349734184457
Cluster232	2.094613332072288e-09	3.596646666078643e-09	0.28015553915538277
Cluster84	2.4730399162055675e-09	4.259462435828593e-09	0.2807553506180489
Cluster418	2.2048636265022788e-09	3.8026543470945124e-09	0.2810172433286845
Cluster91	2.5144757905502317e-09	4.357219178994654e-09	0.28194179658644736
Cluster337	2.230214120737939e-09	3.897157027696321e-09	0.2835705722468315
Cluster412	1.996104793998669e-09	3.649771558589027e-09	0.2922195078879517
Cluster160	2.285091591922626e-09	4.2029071778683905e-09	0.29332634402911123
Cluster34	1.8837065454928e-09	3.4839217507159805e-09	0.2943621306707804
Cluster396	2.1695126886264787e-09	4.020513991876963e-09	0.29473274059700216
Cluster410	2.259239043629434e-09	4.270636000812917e-09	0.29839682862645617
Cluster326	2.153002046590315e-09	4.122794817426573e-09	0.30075890733672456
Cluster196	2.441375488180416e-09	4.681676452314902e-09	0.30101808776200045
Cluster401	1.6416957893294031e-09	3.150996121262227e-09	0.30118042209651064
Cluster99	1.9569963660233453e-09	3.865128092879334e-09	0.3063155848575962
Cluster288	1.7681501489975108e-09	3.569626162850088e-09	0.31018288492516605
Cluster442	2.0827722890677086e-09	4.233970624751005e-09	0.3113881616455356
Cluster167	1.7456364941756256e-09	3.5534373453254304e-09	0.31162378477376584
Cluster445	1.6864296336814347e-09	3.483424341141285e-09	0.314146866170531
Cluster86	1.966574253136145e-09	4.074249192515154e-09	0.31466011891374
Cluster411	1.8227058427503562e-09	3.809472821508255e-09	0.3161590393641034
Cluster144	2.1151699893774717e-09	4.422273474094571e-09	0.31621862282527646
Cluster372	1.7889465678210836e-09	3.816794618152808e-09	0.31964064525267083
Cluster130	1.892177419798622e-09	4.150226070540882e-09	0.3242232033850221
Cluster330	1.6772472041596273e-09	3.7169601384182265e-09	0.32590769923883955
Cluster105	1.9117607363635895e-09	4.2720093665078e-09	0.3272539563561472
Cluster339	2.0918170736666525e-09	4.739647870787824e-09	0.3294818415065863
Cluster35	1.5592118533263962e-09	3.594064653793119e-09	0.3322060701590589
Cluster407	1.6368486812725614e-09	3.796319054911229e-09	0.333173360086268
Cluster218	1.7991644878908414e-09	4.190828209008773e-09	0.33384881763436886
Cluster211	1.6502632163655253e-09	3.857263176813447e-09	0.33438647362926055
Cluster399	1.6712614141948655e-09	3.979248522734188e-09	0.3372448348836017
Cluster180	1.9828331506420585e-09	4.775125207655257e-09	0.3389823310400274
Cluster405	1.6268829775197528e-09	3.9179259656882276e-09	0.33898279214440763
Cluster150	1.513111956146708e-09	3.6839108736664474e-09	0.34063334792961175
Cluster95	1.9363439473589914e-09	4.716865989653932e-09	0.34071412405177737
